numero_orden,peso_total_kg,volumen_total_m3,lineas,unidades,skus_distintos,direccion_normalizada,lat,lon,node_id,tiene_nodo
ORD-CL-202612-002612,34.071,0.143766,7,49,7,AV. DEPARTAMENTAL 5058,-33.5106817,-70.5787664,127,True
ORD-CL-202612-002613,361.423,2.7474220000000003,19,91,19,AVENIDA VICUÑA MACKENNA 6287,-33.5134377,-70.6088394,1398,True
ORD-CL-202612-002614,130.544,0.769761,17,57,17,AV. PROVIDENCIA 8811,-33.43307993353561,-70.62608343748443,907,True
ORD-CL-202612-002615,229.645,1.559005,15,65,15,CALLE BANDERA 3912,-33.44046393300847,-70.65220603930719,1554,True
ORD-CL-202612-002616,114.691,0.638792,7,46,7,AV. LA FLORIDA 1200,-33.519235429031845,-70.58115079491817,381,True
ORD-CL-202612-002617,89.991,0.681869,9,50,9,AV. MANUEL MONTT 3031,-33.450409379191655,-70.61310094459272,594,True
ORD-CL-202612-002618,125.429,1.008267,17,97,17,CALLE SAN ANTONIO 3796,-33.43487534738776,-70.64887247008978,1977,True
ORD-CL-202612-002619,197.94,0.948279,8,65,8,AV. MANUEL MONTT 7945,-33.450409379191655,-70.61310094459272,624,True
ORD-CL-202612-002620,125.08200000000001,1.221149,5,26,5,CALLE SAN DIEGO 785,-33.455211026,-70.650012078,2062,True
ORD-CL-202612-002621,285.629,1.729997,9,52,9,AV. GRECIA 4946,-33.4685194,-70.5785103,169,True
ORD-CL-202612-002622,134.05700000000002,1.121646,11,60,11,CALLE COMPAÑÍA DE JESÚS 2986,-33.44127991818181,-70.67637675454544,1651,True
ORD-CL-202612-002623,97.973,0.690097,11,31,11,CALLE SANTO DOMINGO 9845,-33.438971360737774,-70.68787532598256,2131,True
ORD-CL-202612-002624,85.25999999999999,0.487082,14,42,14,AV. AMÉRICO VESPUCIO 8573,-33.533024895454545,-70.60717300909091,38,True
ORD-CL-202612-002625,346.718,2.0755,28,125,28,AV. PEDRO DE VALDIVIA 613,-33.428827,-70.6104068,836,True
ORD-CL-202612-002626,70.07900000000001,0.643844,6,19,6,CALLE ARTURO PRAT 4053,-33.49902413131604,-70.72377558917707,1500,True
ORD-CL-202612-002627,80.462,0.504266,14,59,14,CALLE HUÉRFANOS 8233,-33.43969907361054,-70.65168277752262,1798,True
ORD-CL-202612-002628,365.002,1.551682,23,139,22,AV. KENNEDY 7355,-33.3937756,-70.5592481,360,True
ORD-CL-202612-002629,85.036,0.46404,12,50,12,AV. MATTA 6085,-33.45799120274538,-70.64211682398948,725,True
ORD-CL-202612-002630,86.43299999999999,0.539216,8,37,8,AV. APOQUINDO 8406,-33.41052665057889,-70.57323806478458,95,True
ORD-CL-202612-002631,107.738,0.508076,15,62,15,CALLE SANTO DOMINGO 7861,-33.438971360737774,-70.68787532598256,2115,True
ORD-CL-202612-002632,75.462,0.336702,12,96,12,AV. PROVIDENCIA 4618,-33.43307993353561,-70.62608343748443,882,True
ORD-CL-202612-002633,286.432,1.7401579999999999,15,82,15,AV. AMÉRICO VESPUCIO 506,-33.5352436371134,-70.67211348041238,23,True
ORD-CL-202612-002634,205.875,1.483768,13,72,13,AV. LIBERTADOR BERNARDO O HIGGINS 3848,-33.4535087,-70.688332,505,True
ORD-CL-202612-002635,359.088,2.8306910000000003,20,80,20,CALLE AMUNÁTEGUI 1887,-33.41625625370045,-70.66756956491413,1423,True
ORD-CL-202612-002636,418.904,3.3464780000000003,19,108,19,AV. AMÉRICO VESPUCIO 8573,-33.533024895454545,-70.60717300909091,38,True
ORD-CL-202612-002637,184.735,1.064101,14,60,14,CALLE COMPAÑÍA DE JESÚS 115,-33.439644149230105,-70.66251983715254,1638,True
ORD-CL-202612-002638,171.84799999999998,0.758978,13,64,13,AV. MATTA 4483,-33.45799120274538,-70.64211682398948,710,True
ORD-CL-202612-002639,53.486999999999995,0.47239,5,19,5,AV. LAS CONDES 7569,-33.4017054,-70.55506068,478,True
ORD-CL-202612-002640,183.314,1.319406,15,58,15,CALLE SAN DIEGO 2371,-33.4763746,-70.6482052,2027,True
ORD-CL-202612-002641,91.41999999999999,0.627476,11,33,11,CALLE ARTURO PRAT 4852,-33.452475519393765,-70.64863131734094,1508,True
ORD-CL-202612-002642,61.734,0.367178,8,42,8,AV. INDEPENDENCIA 2872,-33.40040403255814,-70.66687760930232,208,True
ORD-CL-202612-002643,150.945,0.872392,12,71,12,CALLE SANTO DOMINGO 7546,-33.438971360737774,-70.68787532598256,2111,True
ORD-CL-202612-002644,123.126,1.051183,7,22,7,AV. IRARRÁZAVAL 2767,-33.4544603,-70.6023163,262,True
ORD-CL-202612-002645,264.70599999999996,2.296628,10,67,10,CALLE TEATINOS 2173,-33.436656955578805,-70.65568127045138,2142,True
ORD-CL-202612-002646,51.703,0.33712600000000004,10,54,10,AV. IRARRÁZAVAL 1390,-33.45287084,-70.61631799999999,254,True
ORD-CL-202612-002647,248.82,1.265919,23,110,23,AV. KENNEDY 8609,-33.3903784,-70.5498238,369,True
ORD-CL-202612-002648,678.066,5.400623,22,116,22,AV. VICUÑA MACKENNA 5054,-33.5010893,-70.6152388,1110,True
ORD-CL-202612-002649,51.778999999999996,0.265914,8,52,8,CALLE ARTURO PRAT 8089,-33.452475519393765,-70.64863131734094,1530,True
ORD-CL-202612-002650,79.82,0.451608,15,69,15,AV. KENNEDY 8032,-33.3913857,-70.5528318,367,True
ORD-CL-202612-002651,21.618000000000002,0.074328,2,9,2,AV. PAJARITOS 146,-33.52570537272727,-70.75745315454546,747,True
ORD-CL-202612-002652,78.687,0.529976,10,44,10,AV. PAJARITOS 297,-33.52448301153846,-70.75704068846154,760,True
ORD-CL-202612-002653,155.347,1.218819,15,50,15,AV. VICUÑA MACKENNA 139,-33.44616196235294,-70.63407766941177,1079,True
ORD-CL-202612-002654,54.913,0.286288,10,29,10,AV. KENNEDY 9292,-33.3883172,-70.5445573,374,True
ORD-CL-202612-002655,50.356,0.277171,8,22,8,GRAN AVENIDA JOSÉ MIGUEL CARRERA 9617,-33.5476393,-70.6698263,2251,True
ORD-CL-202612-002656,8.765,0.023815000000000003,2,10,2,CALLE AMUNÁTEGUI 9635,-33.41625625370045,-70.66756956491413,1473,True
ORD-CL-202612-002657,147.042,0.665774,15,68,15,AVENIDA PROVIDENCIA 9354,-33.43606751567123,-70.63111504939877,1360,True
ORD-CL-202612-002658,49.379,0.29095499999999996,10,48,10,AV. MANUEL MONTT 8763,-33.450409379191655,-70.61310094459272,627,True
ORD-CL-202612-002659,69.594,0.346445,14,58,14,AV. PEDRO DE VALDIVIA 9126,-33.446682,-70.605953,849,True
ORD-CL-202612-002660,71.649,0.307484,11,33,11,AV. APOQUINDO 1014,-33.4153999,-70.5895295,46,True
ORD-CL-202612-002661,106.015,0.629256,13,52,13,AV. PAJARITOS 5193,-33.475885850000004,-70.73994677,779,True
ORD-CL-202612-002662,193.04700000000003,0.7246969999999999,15,69,14,CALLE ESTADO 5679,-33.43949515564987,-70.64953513821996,1725,True
ORD-CL-202612-002663,235.948,1.440517,24,121,24,CALLE SANTO DOMINGO 9749,-33.438971360737774,-70.68787532598256,2129,True
ORD-CL-202612-002664,135.47699999999998,0.316631,2,30,2,AVENIDA TOBALABA 3141,-33.4309207,-70.5855446,1388,True
ORD-CL-202612-002665,61.653,0.337598,13,33,13,AV. MACUL 3744,-33.48838930377358,-70.59933205849057,553,True
ORD-CL-202612-002666,84.789,0.489739,15,47,15,CALLE MERCED 4196,-33.43731790255185,-70.64174538474282,1823,True
ORD-CL-202612-002667,45.451,0.26554900000000004,10,30,10,AV. LAS CONDES 8422,-33.396650838613866,-70.55009368118812,483,True
ORD-CL-202612-002668,150.252,1.108632,14,79,14,AV. VITACURA 3402,-33.405082,-70.5974283,1142,True
ORD-CL-202612-002669,52.331,0.536804,2,17,2,CALLE MORANDÉ 2222,-33.43452185756808,-70.65443829443069,1915,True
ORD-CL-202612-002670,59.712,0.226234,9,26,9,AV. APOQUINDO 1062,-33.4154018,-70.5895388,47,True
ORD-CL-202612-002671,68.696,0.43734300000000004,10,33,10,AV. LAS CONDES 4296,-33.38904613999576,-70.54005416426546,456,True
ORD-CL-202612-002672,195.592,1.703197,10,36,10,CALLE ESTADO 9741,-33.43949515564987,-70.64953513821996,1752,True
ORD-CL-202612-002673,109.405,0.648047,17,56,16,CALLE MORANDÉ 2991,-33.43452185756808,-70.65443829443069,1919,True
ORD-CL-202612-002674,13.599,0.02884,7,40,7,AV. DEPARTAMENTAL 2933,-33.49445476,-70.67561208,114,True
ORD-CL-202612-002675,157.293,1.175712,12,62,12,AV. INDEPENDENCIA 9295,-33.430113,-70.653323,249,True
ORD-CL-202612-002676,103.41,0.54637,16,82,16,CALLE TEATINOS 1106,-33.436656955578805,-70.65568127045138,2135,True
ORD-CL-202612-002677,160.096,0.945626,16,79,16,CALLE MERCED 896,-33.43842390034416,-70.649494748039,1849,True
ORD-CL-202612-002678,100.638,0.699789,7,43,7,AV. SANTA ROSA 5687,-33.5096011,-70.6382015,989,True
ORD-CL-202612-002679,113.301,0.97512,10,32,10,AV. INDEPENDENCIA 6700,-33.430113,-70.653323,227,True
ORD-CL-202612-002680,15.383000000000001,0.057447000000000005,5,17,5,AV. MACUL 3599,-33.48713855086207,-70.59964459310345,551,True
ORD-CL-202612-002681,403.888,3.020949,12,94,12,AVENIDA PAJARITOS 5779,-33.47351293421051,-70.7390279493351,1334,True
ORD-CL-202612-002682,113.958,0.802236,9,41,9,GRAN AVENIDA JOSÉ MIGUEL CARRERA 1905,-33.5037263,-70.6581941,2214,True
ORD-CL-202612-002683,44.035,0.321129,7,53,7,CALLE MONJITAS 9892,-33.436639090107406,-70.64200400967839,1898,True
ORD-CL-202612-002684,370.524,2.807054,13,72,13,AV. VITACURA 2546,-33.4168545,-70.6047641,1139,True
ORD-CL-202612-002685,353.053,2.777752,13,95,13,CALLE MORANDÉ 1319,-33.43452185756808,-70.65443829443069,1905,True
ORD-CL-202612-002686,152.77100000000002,0.715943,14,80,14,AVENIDA KENNEDY 640,-33.404958,-70.590861,1247,True
ORD-CL-202612-002687,115.03999999999999,0.86178,6,23,6,AV. SANTA ROSA 9440,-33.547347,-70.6331464,1013,True
ORD-CL-202612-002688,86.304,0.373741,14,46,13,AV. VITACURA 4596,-33.398367,-70.5865274,1149,True
ORD-CL-202612-002689,91.429,0.606168,9,45,9,AVENIDA RECOLETA 9915,-33.431874,-70.647723,1371,True
ORD-CL-202612-002690,132.242,0.822085,17,59,16,CALLE CATEDRAL 5193,-33.443877182608695,-70.70710240000001,1611,True
ORD-CL-202612-002691,343.871,2.66003,10,74,10,AV. MAPOCHO 7796,-33.432762,-70.686501,672,True
ORD-CL-202612-002692,239.921,1.824251,21,86,21,AV. IRARRÁZAVAL 625,-33.4529316,-70.6240741,295,True
ORD-CL-202612-002693,40.392,0.272531,10,22,10,CALLE MONJITAS 4534,-33.436639090107406,-70.64200400967839,1868,True
ORD-CL-202612-002694,89.307,0.645069,10,38,10,AV. IRARRÁZAVAL 9159,-33.45211752135792,-70.62996532946244,306,True
ORD-CL-202612-002695,60.799,0.390114,11,22,11,AV. LAS CONDES 539,-33.38904613999576,-70.54005416426546,462,True
ORD-CL-202612-002696,38.969,0.107958,5,14,5,CALLE TEATINOS 51,-33.4432562,-70.6544444,2159,True
ORD-CL-202612-002697,269.338,1.531121,20,93,20,AV. GRECIA 2176,-33.46190583999999,-70.60869214,162,True
ORD-CL-202612-002698,74.851,0.349405,8,31,8,CALLE HUÉRFANOS 264,-33.44064020204081,-70.65668100816326,1759,True
ORD-CL-202612-002699,363.56800000000004,2.076812,22,113,22,AV. MAPOCHO 4083,-33.43231273781036,-70.6598401291291,648,True
ORD-CL-202612-002700,125.01,0.828357,15,99,15,AV. TOBALABA 8129,-33.4562733,-70.5560667,1067,True
ORD-CL-202612-002701,101.07600000000001,0.9008700000000001,6,44,6,CALLE MORANDÉ 2118,-33.43452185756808,-70.65443829443069,1914,True
ORD-CL-202612-002702,129.821,1.023755,16,63,14,AV. AMÉRICO VESPUCIO 136,-33.48655105825188,-70.75190483304881,4,True
ORD-CL-202612-002703,26.509999999999998,0.14324800000000001,6,19,6,AV. MACUL 956,-33.49707804581206,-70.59790889427815,580,True
ORD-CL-202612-002704,68.575,0.210503,7,49,7,AV. KENNEDY 5469,-33.3998813,-70.5764302,341,True
ORD-CL-202612-002705,367.033,2.564224,25,120,25,AV. VICUÑA MACKENNA 578,-33.4486153,-70.6317957,1112,True
ORD-CL-202612-002706,134.116,0.989223,13,39,13,AV. KENNEDY 7247,-33.3930654,-70.5575736,358,True
ORD-CL-202612-002707,286.23,1.786986,18,83,18,AV. MACUL 6773,-33.508367132941174,-70.56257528117646,565,True
ORD-CL-202612-002708,29.634999999999998,0.182438,6,22,6,AV. PAJARITOS 297,-33.52448301153846,-70.75704068846154,760,True
ORD-CL-202612-002709,146.768,0.817602,11,70,11,AV. APOQUINDO 2126,-33.4154441,-70.5897451,56,True
ORD-CL-202612-002710,116.71300000000001,0.583438,11,53,10,AV. VICUÑA MACKENNA 3038,-33.4790859,-70.6220539,1094,True
ORD-CL-202612-002711,179.236,0.9197219999999999,20,88,20,AV. RECOLETA 1288,-33.4179534,-70.6437894,914,True
ORD-CL-202612-002712,12.648000000000001,0.064302,6,21,6,AV. MANUEL MONTT 685,-33.43437371428571,-70.61696167142857,619,True
ORD-CL-202612-002713,163.816,1.2500920000000002,16,51,16,AV. LAS CONDES 3513,-33.393217,-70.544274,449,True
ORD-CL-202612-002714,99.51599999999999,0.66537,16,52,16,AV. LA FLORIDA 9292,-33.5380384,-70.5724735,425,True
ORD-CL-202612-002715,434.207,3.4571430000000003,25,113,25,AV. PROVIDENCIA 4623,-33.435086638100124,-70.62889344723304,883,True
ORD-CL-202612-002716,93.973,0.592524,15,51,15,CALLE BANDERA 8232,-33.44046393300847,-70.65220603930719,1577,True
ORD-CL-202612-002717,36.223,0.085158,5,44,5,AV. APOQUINDO 5199,-33.410819,-70.5744195,73,True
ORD-CL-202612-002718,269.18,1.488555,21,77,21,AV. LAS CONDES 3624,-33.38904613999576,-70.54005416426546,451,True
ORD-CL-202612-002719,271.366,2.246891,11,58,11,AV. INDEPENDENCIA 6313,-33.430113,-70.653323,224,True
ORD-CL-202612-002720,132.055,0.8964730000000001,16,45,16,AV. LAS CONDES 6919,-33.406144473333335,-70.55944789333333,473,True
ORD-CL-202612-002721,109.187,0.945647,14,49,14,AV. LIBERTADOR BERNARDO O HIGGINS 5771,-33.459352,-70.712669,521,True
ORD-CL-202612-002722,72.25,0.6471,14,41,14,AV. LA FLORIDA 2117,-33.519235429031845,-70.58115079491817,385,True
ORD-CL-202612-002723,190.388,1.248393,23,107,23,AV. PROVIDENCIA 4623,-33.435086638100124,-70.62889344723304,883,True
ORD-CL-202612-002724,226.365,1.774589,23,78,23,AV. MATTA 6992,-33.45799120274538,-70.64211682398948,729,True
ORD-CL-202612-002725,74.054,0.39960300000000004,15,42,15,AV. MACUL 7557,-33.49707804581206,-70.59790889427815,566,True
ORD-CL-202612-002726,53.553000000000004,0.318277,5,16,5,CALLE MONJITAS 7136,-33.436639090107406,-70.64200400967839,1887,True
ORD-CL-202612-002727,95.59,0.398279,10,31,10,CALLE SAN ANTONIO 2709,-33.43487534738776,-70.64887247008978,1969,True
ORD-CL-202612-002728,176.405,1.501067,15,42,15,AV. APOQUINDO 4370,-33.4144051,-70.5848146,70,True
ORD-CL-202612-002729,278.667,2.038527,13,47,13,CALLE HUÉRFANOS 3562,-33.43969907361054,-70.65168277752262,1768,True
ORD-CL-202612-002730,24.791999999999998,0.101166,5,26,5,AV. SANTA ROSA 1012,-33.4575059,-70.643308975,961,True
ORD-CL-202612-002731,67.425,0.495666,11,52,11,AV. KENNEDY 198,-33.404958,-70.590861,319,True
ORD-CL-202612-002732,37.576,0.160237,8,23,8,CALLE CATEDRAL 6899,-33.438738201983064,-70.66443720992424,1619,True
ORD-CL-202612-002733,91.518,0.682174,11,36,11,CALLE MERCED 6840,-33.43731790255185,-70.64174538474282,1839,True
ORD-CL-202612-002734,68.988,0.549905,5,18,5,AVENIDA MAPOCHO 5324,-33.432762,-70.686501,1312,True
ORD-CL-202612-002735,24.078,0.19525,7,16,7,CALLE AMUNÁTEGUI 3124,-33.41625625370045,-70.66756956491413,1426,True
ORD-CL-202612-002736,175.333,1.316786,8,37,8,CALLE SANTO DOMINGO 650,-33.43578947021277,-70.64661410638298,2105,True
ORD-CL-202612-002737,395.719,3.6532340000000003,11,69,11,GRAN AVENIDA JOSÉ MIGUEL CARRERA 2236,-33.4820125,-70.6502216,2216,True
ORD-CL-202612-002738,15.67,0.059013,3,20,3,AV. PROVIDENCIA 8811,-33.43307993353561,-70.62608343748443,907,True
ORD-CL-202612-002739,237.452,1.66445,21,86,21,AV. KENNEDY 5469,-33.3998813,-70.5764302,341,True
ORD-CL-202612-002740,387.736,3.3367150000000003,14,66,14,CALLE SAN ANTONIO 1624,-33.43487534738776,-70.64887247008978,1961,True
ORD-CL-202612-002741,249.356,1.729606,16,75,16,AV. INDEPENDENCIA 8882,-33.430113,-70.653323,242,True
ORD-CL-202612-002742,518.544,3.38988,26,153,26,AV. INDEPENDENCIA 2139,-33.4076246,-70.6608615,200,True
ORD-CL-202612-002743,218.083,2.034811,11,66,11,CALLE MERCED 3468,-33.43731790255185,-70.64174538474282,1818,True
ORD-CL-202612-002744,475.62800000000004,4.078067,18,87,18,AV. DEPARTAMENTAL 9238,-33.49342680302045,-70.67774623290455,153,True
ORD-CL-202612-002745,258.822,1.0877999999999999,15,62,15,AV. PROVIDENCIA 1261,-33.42909931717172,-70.6204998969697,856,True
ORD-CL-202612-002746,174.24099999999999,1.092629,19,67,18,AV. RECOLETA 2170,-33.4072523,-70.6432422,918,True
ORD-CL-202612-002747,280.069,1.844146,20,112,20,CALLE BANDERA 7702,-33.44046393300847,-70.65220603930719,1571,True
ORD-CL-202612-002748,406.341,2.843414,17,73,17,CALLE HUÉRFANOS 4859,-33.43969907361054,-70.65168277752262,1780,True
ORD-CL-202612-002749,97.04299999999999,0.6142730000000001,12,45,12,CALLE CATEDRAL 1418,-33.4379866,-70.6571896,1589,True
ORD-CL-202612-002750,139.334,1.023709,11,31,11,CALLE COMPAÑÍA DE JESÚS 386,-33.439644149230105,-70.66251983715254,1656,True
ORD-CL-202612-002751,94.028,0.73578,12,60,12,AV. INDEPENDENCIA 8409,-33.430113,-70.653323,238,True
ORD-CL-202612-002752,56.12,0.203828,11,46,11,CALLE ARTURO PRAT 9979,-33.452475519393765,-70.64863131734094,1541,True
ORD-CL-202612-002753,376.161,2.712866,24,119,24,CALLE ARTURO PRAT 2497,-33.49914348443804,-70.72387832603265,1488,True
ORD-CL-202612-002754,127.013,0.562435,9,56,9,CALLE ARTURO PRAT 4097,-33.499020756292026,-70.72377268402177,1501,True
ORD-CL-202612-002755,419.557,2.760684,22,126,21,AV. IRARRÁZAVAL 3764,-33.4553647,-70.5906889,277,True
ORD-CL-202612-002756,20.223,0.182684,5,16,5,AV. KENNEDY 6833,-33.3949678,-70.5630729,355,True
ORD-CL-202612-002757,44.998,0.15789,9,56,8,CALLE COMPAÑÍA DE JESÚS 8512,-33.439644149230105,-70.66251983715254,1675,True
ORD-CL-202612-002758,93.815,0.409342,23,92,22,AV. GRECIA 6127,-33.4701915,-70.5719356,176,True
ORD-CL-202612-002759,421.908,3.025786,29,127,29,AV. LIBERTADOR BERNARDO O HIGGINS 3892,-33.4535654,-70.6890598,506,True
ORD-CL-202612-002760,118.54,0.859508,12,68,12,AV. VICUÑA MACKENNA 483,-33.447212287804874,-70.63245314634146,1108,True
ORD-CL-202612-002761,185.98399999999998,1.40493,19,53,19,AV. MANUEL MONTT 2881,-33.450409379191655,-70.61310094459272,593,True
ORD-CL-202612-002762,108.447,0.735144,13,55,13,AV. MATTA 8387,-33.45799120274538,-70.64211682398948,738,True
ORD-CL-202612-002763,193.827,1.6479059999999999,12,56,12,CALLE SANTO DOMINGO 3318,-33.438508137333336,-70.67974146133334,2092,True
ORD-CL-202612-002764,135.107,0.660799,12,51,12,GRAN AVENIDA JOSÉ MIGUEL CARRERA 2634,-33.479034165306125,-70.64801484897959,2220,True
ORD-CL-202612-002765,197.81199999999998,1.239886,8,74,8,AV. KENNEDY 5660,-33.399406,-70.5752294,345,True
ORD-CL-202612-002766,88.792,0.437721,15,43,15,CALLE SAN DIEGO 2371,-33.4763746,-70.6482052,2027,True
ORD-CL-202612-002767,37.582,0.30132800000000004,3,8,3,AV. TOBALABA 6934,-33.4888556,-70.560442,1054,True
ORD-CL-202612-002768,180.689,1.3300290000000001,12,40,12,AVENIDA DEPARTAMENTAL 7737,-33.5120919,-70.5529688,1209,True
ORD-CL-202612-002769,141.184,1.2557239999999998,12,45,12,AVENIDA VITACURA 9543,-33.38110315,-70.5437705625,1414,True
ORD-CL-202612-002770,562.6880000000001,3.9512470000000004,17,104,17,CALLE SANTO DOMINGO 2882,-33.43821500816327,-70.6754759367347,2087,True
ORD-CL-202612-002771,165.25,0.830457,16,73,16,GRAN AVENIDA JOSÉ MIGUEL CARRERA 1240,-33.5473492,-70.6742233,2207,True
ORD-CL-202612-002772,32.378,0.237915,5,18,5,AV. MACUL 5140,-33.4995906,-70.5960708,557,True
ORD-CL-202612-002773,9.324,0.034675,6,16,6,AV. TOBALABA 3177,-33.4310051,-70.5854485,1031,True
ORD-CL-202612-002774,148.446,0.990764,11,45,11,AV. AMÉRICO VESPUCIO 6473,-33.5129982,-70.5904433,29,True
ORD-CL-202612-002775,26.19,0.25605900000000004,3,15,3,AV. PROVIDENCIA 4440,-33.435086638100124,-70.62889344723304,880,True
ORD-CL-202612-002776,205.214,1.481416,12,44,12,AV. VICUÑA MACKENNA 8405,-33.53269003199999,-70.59448258,1124,True
ORD-CL-202612-002777,338.131,2.321996,23,80,23,AV. PAJARITOS 8228,-33.488076083068606,-70.75138480605311,797,True
ORD-CL-202612-002778,149.663,0.77619,19,91,18,AV. MAPOCHO 7956,-33.432762,-70.686501,675,True
ORD-CL-202612-002779,83.078,0.512934,8,38,8,AV. IRARRÁZAVAL 5103,-33.4543351,-70.5767106,286,True
ORD-CL-202612-002780,22.093,0.092044,13,33,12,AV. LAS CONDES 2824,-33.38904613999576,-70.54005416426546,446,True
ORD-CL-202612-002781,215.179,1.376412,25,80,25,AV. MAPOCHO 6648,-33.432762,-70.686501,665,True
ORD-CL-202612-002782,125.50699999999999,0.824123,16,57,16,CALLE HUÉRFANOS 2940,-33.44242997777778,-70.67577533333333,1762,True
ORD-CL-202612-002783,252.355,1.68554,7,56,7,AVENIDA DEPARTAMENTAL 9211,-33.49895358332377,-70.6698940506075,1213,True
ORD-CL-202612-002784,103.066,0.545956,15,83,15,AV. DEPARTAMENTAL 820,-33.5052577,-70.6470646,143,True
ORD-CL-202612-002785,120.553,0.8533959999999999,9,37,9,AV. LA FLORIDA 9439,-33.540017,-70.5717408,429,True
ORD-CL-202612-002786,59.207,0.530147,5,14,5,CALLE CATEDRAL 2585,-33.439443376470585,-70.67225857254901,1592,True
ORD-CL-202612-002787,130.325,0.969352,12,56,12,AV. IRARRÁZAVAL 7187,-33.45211752135792,-70.62996532946244,299,True
ORD-CL-202612-002788,265.28499999999997,1.716345,26,88,26,AV. DEPARTAMENTAL 820,-33.5052577,-70.6470646,143,True
ORD-CL-202612-002789,89.679,0.606233,10,38,10,AV. GRECIA 3963,-33.4651442,-70.5902593,166,True
ORD-CL-202612-002790,102.471,0.64385,8,28,8,AV. APOQUINDO 6999,-33.40787,-70.5570551,86,True
ORD-CL-202612-002791,61.248,0.304714,9,41,9,CALLE SAN DIEGO 8140,-33.46971150355578,-70.64855318455172,2064,True
ORD-CL-202612-002792,55.241,0.475147,2,5,2,CALLE COMPAÑÍA DE JESÚS 1673,-33.439351599999995,-70.66045465,1642,True
ORD-CL-202612-002793,124.493,0.621906,17,55,17,CALLE SANTO DOMINGO 8998,-33.438971360737774,-70.68787532598256,2125,True
ORD-CL-202612-002794,57.241,0.339953,10,34,10,AV. APOQUINDO 1470,-33.4154179,-70.5896179,51,True
ORD-CL-202612-002795,129.92000000000002,0.49713799999999997,8,55,8,AV. PROVIDENCIA 2855,-33.43307993353561,-70.62608343748443,867,True
ORD-CL-202612-002796,107.60199999999999,0.922625,8,29,8,AV. VICUÑA MACKENNA 1106,-33.4552367,-70.6299769,1077,True
ORD-CL-202612-002797,228.16699999999997,1.806556,15,76,15,CALLE AMUNÁTEGUI 7218,-33.41625625370045,-70.66756956491413,1456,True
ORD-CL-202612-002798,23.739,0.075878,4,32,4,AVENIDA MACUL 1679,-33.49707804581206,-70.59790889427815,1289,True
ORD-CL-202612-002799,254.043,1.26837,15,90,15,CALLE CATEDRAL 6241,-33.438738201983064,-70.66443720992424,1615,True
